"fid4","AGR","MIN","MFG","EGW","CNS","TRD","OTP","WTP","CMN","OFI","OBS","REA","PUB","OSG"
"1635",0.00624386289528032,0.0006819429733919,0.00375932975029533,0.0219985262392591,0.0276163660033768,0.0439343423532947,0.00400007621218707,0.0439343423532945,0.0377170711478248,0.0276163660033768,0.0305593692590924,0.0276163660033767,0.0305593692590923,0.0305593692590924
"1636",0.00859961297259775,0.00100999414177984,0.00525425117183467,0.0281252309194345,0.0349984313141188,0.0549435686243342,0.00561492309211166,0.0549435686243341,0.0474810775359876,0.0349984313141187,0.038809343095575,0.0349984313141188,0.0388093430955749,0.038809343095575
"1637",0.0135648158004046,0.00177077699718222,0.00846747669512847,0.0399612308100381,0.0490804848258499,0.0754495855293672,0.00909650098659808,0.0754495855293675,0.0658613617585258,0.0490804848258495,0.0545395938837255,0.0490804848258496,0.0545395938837255,0.0545395938837254
"1638",0.00624386289528032,0.000681942973391897,0.00375932975029532,0.0219985262392591,0.0276163660033768,0.0439343423532946,0.00400007621218705,0.0439343423532945,0.0377170711478249,0.0276163660033767,0.0305593692590923,0.0276163660033768,0.0305593692590925,0.0305593692590924
"1639",0.00624386289528031,0.000681942973391903,0.00375932975029531,0.0219985262392591,0.0276163660033767,0.0439343423532944,0.00400007621218706,0.0439343423532945,0.037717071147825,0.0276163660033768,0.0305593692590924,0.0276163660033768,0.0305593692590924,0.0305593692590924
"1640",0.00859961297259775,0.00100999414177984,0.00525425117183469,0.0281252309194345,0.0349984313141187,0.0549435686243341,0.00561492309211165,0.054943568624334,0.0474810775359875,0.0349984313141187,0.0388093430955751,0.0349984313141189,0.0388093430955748,0.038809343095575
"1641",0.00624386289528032,0.000681942973391902,0.00375932975029533,0.0219985262392591,0.0276163660033768,0.0439343423532946,0.00400007621218705,0.0439343423532945,0.0377170711478248,0.0276163660033767,0.0305593692590925,0.0276163660033767,0.0305593692590923,0.0305593692590923
"1642",0.00733981830848762,0.000831463847446917,0.00445192507316134,0.0249028434910931,0.0311248673730438,0.0491913963958962,0.00474761684621303,0.0491913963958963,0.042369607964085,0.0311248673730438,0.034480130811481,0.0311248673730437,0.034480130811481,0.0344801308114811
"1643",0.0238384159174708,0.00356028993721811,0.0152987046981794,0.0618212384801077,0.0746261999828128,0.111303864842039,0.0165076833772666,0.11130386484204,0.0985031063929314,0.0746261999828128,0.0829822531082541,0.0746261999828129,0.0829822531082542,0.0829822531082539
"1644",0.00859961297259776,0.00100999414177985,0.00525425117183468,0.0281252309194345,0.0349984313141188,0.0549435686243342,0.00561492309211165,0.0549435686243343,0.0474810775359876,0.0349984313141188,0.0388093430955749,0.0349984313141188,0.038809343095575,0.0388093430955749
"1645",0.0135648158004046,0.00177077699718221,0.00846747669512846,0.039961230810038,0.0490804848258495,0.0754495855293673,0.00909650098659812,0.0754495855293672,0.0658613617585256,0.0490804848258496,0.0545395938837253,0.0490804848258496,0.0545395938837254,0.0545395938837253
"1646",0.0156905007173448,0.0021198241083517,0.00986325736878105,0.0447196847941407,0.0546869355752473,0.0834556775968715,0.0106107880594499,0.0834556775968716,0.0730982168916053,0.054686935575247,0.060794352179467,0.0546869355752471,0.0607943521794667,0.0607943521794669
"1647",0.0310339556734192,0.00494410063424886,0.0201898515450758,0.0758477222428077,0.0907750414559809,0.133227959062925,0.0218058835319137,0.133227959062925,0.118731331563434,0.0907750414559808,0.100872509854554,0.090775041455981,0.100872509854554,0.100872509854553
"1648",0.0116902838655121,0.00147388943400051,0.00724592339356016,0.0356276352382629,0.0439487197989795,0.0680456993063872,0.00777189438080602,0.0680456993063872,0.0591981077017743,0.0439487197989795,0.0488097904079822,0.0439487197989797,0.048809790407982,0.048809790407982
"1649",0.0272396087771854,0.00420268901297908,0.0176012095523934,0.0685545792647486,0.0823990709640628,0.121921722874942,0.0190031795072271,0.121921722874941,0.108276213917679,0.0823990709640629,0.0916030091542741,0.082399070964063,0.0916030091542748,0.091603009154275
"1650",0.0272396087771854,0.00420268901297908,0.0176012095523935,0.0685545792647488,0.082399070964063,0.121921722874941,0.0190031795072271,0.121921722874941,0.108276213917679,0.0823990709640628,0.0916030091542745,0.0823990709640629,0.0916030091542744,0.0916030091542746
"1651",0.00529376076769269,0.000557211173029712,0.00316357919650464,0.0193875781168323,0.0244467472013304,0.0391436819425596,0.00335819330509946,0.0391436819425596,0.0334941450130923,0.0244467472013304,0.0270184157949559,0.0244467472013303,0.0270184157949558,0.0270184157949557
"1652",0.00859961297259775,0.00100999414177984,0.00525425117183467,0.0281252309194344,0.0349984313141187,0.0549435686243343,0.00561492309211165,0.0549435686243342,0.0474810775359876,0.0349984313141187,0.0388093430955749,0.0349984313141188,0.0388093430955748,0.038809343095575
"1653",0.0116902838655121,0.00147388943400052,0.00724592339356012,0.0356276352382629,0.0439487197989796,0.0680456993063872,0.00777189438080602,0.0680456993063876,0.0591981077017744,0.0439487197989795,0.0488097904079822,0.0439487197989797,0.0488097904079821,0.0488097904079822
"1654",0.00529376076769269,0.000557211173029712,0.00316357919650465,0.0193875781168323,0.0244467472013304,0.0391436819425596,0.00335819330509945,0.0391436819425597,0.0334941450130923,0.0244467472013304,0.0270184157949559,0.0244467472013303,0.0270184157949558,0.0270184157949558
"1655",0.0135648158004046,0.00177077699718222,0.00846747669512847,0.039961230810038,0.0490804848258495,0.0754495855293672,0.0090965009865981,0.075449585529367,0.0658613617585257,0.0490804848258497,0.0545395938837252,0.0490804848258496,0.0545395938837255,0.0545395938837254
"1656",0.00529376076769268,0.000557211173029713,0.00316357919650464,0.0193875781168323,0.0244467472013303,0.0391436819425597,0.00335819330509945,0.0391436819425596,0.0334941450130924,0.0244467472013303,0.0270184157949558,0.0244467472013303,0.0270184157949559,0.0270184157949558
"1657",0.00624386289528032,0.000681942973391904,0.00375932975029532,0.0219985262392591,0.0276163660033767,0.0439343423532944,0.00400007621218706,0.0439343423532945,0.037717071147825,0.0276163660033767,0.0305593692590924,0.0276163660033768,0.0305593692590924,0.0305593692590924
"1658",0.00376651397517952,0.000367802045788731,0.00221694246381983,0.0149523409676363,0.0190237380894472,0.03084635119119,0.00234127424707784,0.03084635119119,0.02622173061489,0.0190237380894471,0.020965015453843,0.0190237380894471,0.0209650154538431,0.020965015453843
"1659",0.0156905007173447,0.00211982410835169,0.00986325736878107,0.0447196847941406,0.054686935575247,0.0834556775968711,0.0106107880594499,0.0834556775968714,0.0730982168916054,0.0546869355752471,0.0607943521794668,0.054686935575247,0.0607943521794667,0.0607943521794668
"1660",0.0116902838655121,0.00147388943400051,0.00724592339356012,0.0356276352382628,0.0439487197989797,0.0680456993063872,0.00777189438080602,0.0680456993063872,0.0591981077017743,0.0439487197989797,0.0488097904079821,0.0439487197989796,0.0488097904079821,0.0488097904079821
"1661",0.0116902838655121,0.00147388943400051,0.00724592339356013,0.0356276352382629,0.0439487197989796,0.0680456993063872,0.00777189438080602,0.0680456993063873,0.0591981077017747,0.0439487197989797,0.0488097904079823,0.0439487197989796,0.0488097904079822,0.0488097904079821
"1662",0.00447300450130096,0.00045357169734216,0.00265297484128288,0.0170463535853415,0.0215906669713337,0.0347905764249418,0.00280913236181266,0.0347905764249419,0.0296718395930783,0.0215906669713338,0.0238293213691413,0.0215906669713338,0.0238293213691413,0.0238293213691413
"1663",0.0310339556734192,0.00494410063424889,0.0201898515450758,0.0758477222428078,0.0907750414559809,0.133227959062925,0.0218058835319137,0.133227959062925,0.118731331563434,0.090775041455981,0.100872509854554,0.090775041455981,0.100872509854554,0.100872509854554
"3264",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3265",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3266",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3267",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3268",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3269",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3270",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL011",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL012",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL013",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL014",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL015",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL021",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL022",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL031",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL032",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL033",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL034",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL035",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS121",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS122",1.80893901740498e-05,8.5516479391662e-07,9.15865577912199e-06,0.000183069506444985,0.000256488658162821,0.00046605069265129,9.10227257313597e-06,0.000466050692651289,0.00036800585471312,0.000256488658162821,0.000268702735563848,0.000256488658162822,0.000268702735563847,0.000268702735563848
"RS123",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS124",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS125",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS126",7.08139954297706e-06,3.20953143470736e-07,3.55357064115355e-06,7.6370480408872e-05,0.000107726690119075,0.00019722275768277,3.51816714611329e-06,0.000197222757682771,0.000154818999135698,0.000107726690119076,0.00011235157678011,0.000107726690119075,0.00011235157678011,0.00011235157678011
"RS127",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS212",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS213",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS214",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS215",1.80893901740499e-05,8.55164793916623e-07,9.15865577912202e-06,0.000183069506444984,0.000256488658162821,0.00046605069265129,9.10227257313595e-06,0.000466050692651292,0.000368005854713121,0.000256488658162821,0.000268702735563847,0.000256488658162821,0.000268702735563847,0.000268702735563847
"RS216",1.80893901740499e-05,8.55164793916623e-07,9.15865577912199e-06,0.000183069506444985,0.000256488658162822,0.00046605069265129,9.10227257313598e-06,0.000466050692651289,0.00036800585471312,0.000256488658162822,0.000268702735563847,0.000256488658162822,0.000268702735563847,0.000268702735563847
"RS217",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS218",7.08139954297707e-06,3.20953143470736e-07,3.55357064115354e-06,7.63704804088716e-05,0.000107726690119075,0.00019722275768277,3.51816714611329e-06,0.00019722275768277,0.000154818999135698,0.000107726690119075,0.000112351576780111,0.000107726690119075,0.00011235157678011,0.00011235157678011
"RS221",0.000202404286555913,1.17853895733496e-05,0.000107071456154565,0.00151817939232228,0.00206187771753658,0.003619231336988,0.000108416919152121,0.003619231336988,0.0029319010698068,0.00206187771753658,0.00220240741897654,0.00206187771753658,0.00220240741897653,0.00220240741897654
"RS222",1.80893901740499e-05,8.55164793916624e-07,9.158655779122e-06,0.000183069506444985,0.000256488658162821,0.00046605069265129,9.10227257313597e-06,0.000466050692651289,0.00036800585471312,0.000256488658162822,0.000268702735563848,0.000256488658162822,0.000268702735563848,0.000268702735563846
"RS223",5.82958722948796e-05,2.99689923239752e-06,3.00414443570402e-05,0.000521421858657232,0.000721110593388621,0.00129157205888879,3.00835553706999e-05,0.00129157205888879,0.00103109709092286,0.000721110593388622,0.000761790427496427,0.000721110593388622,0.000761790427496426,0.000761790427496423
"RS224",1.80893901740498e-05,8.55164793916622e-07,9.15865577912196e-06,0.000183069506444985,0.000256488658162821,0.000466050692651291,9.10227257313597e-06,0.00046605069265129,0.00036800585471312,0.000256488658162822,0.000268702735563848,0.000256488658162821,0.000268702735563848,0.000268702735563847
"RS225",1.80893901740498e-05,8.55164793916626e-07,9.158655779122e-06,0.000183069506444985,0.000256488658162821,0.000466050692651291,9.10227257313597e-06,0.000466050692651292,0.00036800585471312,0.000256488658162821,0.000268702735563847,0.00025648865816282,0.000268702735563846,0.000268702735563847
"RS226",5.82958722948795e-05,2.99689923239751e-06,3.004144435704e-05,0.000521421858657231,0.000721110593388621,0.00129157205888879,3.00835553706999e-05,0.00129157205888879,0.00103109709092285,0.000721110593388622,0.000761790427496427,0.000721110593388619,0.000761790427496425,0.00076179042749643
"RS227",7.08139954297707e-06,3.20953143470735e-07,3.55357064115356e-06,7.6370480408872e-05,0.000107726690119075,0.00019722275768277,3.51816714611328e-06,0.00019722275768277,0.000154818999135698,0.000107726690119075,0.00011235157678011,0.000107726690119075,0.00011235157678011,0.000112351576780111
"RS228",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS229",7.08139954297706e-06,3.20953143470735e-07,3.55357064115353e-06,7.63704804088721e-05,0.000107726690119075,0.00019722275768277,3.51816714611328e-06,0.000197222757682771,0.000154818999135698,0.000107726690119075,0.000112351576780111,0.000107726690119076,0.000112351576780111,0.000112351576780111
"AT111",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT112",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT113",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT121",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT122",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT123",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT124",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT125",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT126",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT127",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT130",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT212",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT213",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT221",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT222",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT223",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT224",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT225",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT226",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT311",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT312",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT313",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT314",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT315",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT321",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT322",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT323",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT331",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT332",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT333",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT334",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT335",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT341",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT342",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE212",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE213",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE221",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE222",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE223",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE231",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE232",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE233",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE234",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE235",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE236",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE241",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE242",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE251",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE252",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE253",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE254",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE255",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE256",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE257",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE258",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE310",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE321",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE322",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE323",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE324",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE325",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE326",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE327",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE331",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE332",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE334",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE335",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE336",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE341",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE342",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE343",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE344",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE345",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE351",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE352",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE353",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG311",0.000402770532096576,2.54601052029289e-05,0.000216760634335577,0.00270322620536015,0.00363015101083943,0.00629144093411556,0.000221065516979661,0.00629144093411557,0.00514126936998619,0.00363015101083942,0.00390264654938479,0.00363015101083943,0.0039026465493848,0.0039026465493848
"BG312",0.00083682824355526,5.97449539416933e-05,0.000461915093408361,0.00479790229198707,0.00634155323255095,0.0107904738579854,0.000476005040860924,0.0107904738579854,0.00892307938148653,0.00634155323255097,0.00687525803846848,0.00634155323255096,0.00687525803846847,0.00687525803846843
"BG313",0.00151205404112793,0.000121668641987058,0.000855496817064842,0.00748703665220852,0.00974974998681544,0.0162945179123881,0.000890291122105691,0.0162945179123881,0.0136210806291279,0.00974974998681544,0.0106455962619128,0.00974974998681544,0.0106455962619128,0.0106455962619128
"BG314",0.00624386289528033,0.000681942973391904,0.00375932975029533,0.0219985262392591,0.0276163660033768,0.0439343423532946,0.00400007621218705,0.0439343423532944,0.037717071147825,0.0276163660033767,0.0305593692590924,0.0276163660033767,0.0305593692590925,0.0305593692590924
"BG315",0.0031605762059456,0.000297106699763199,0.00184596599639713,0.0130842165141536,0.0167226244663305,0.0272827411807894,0.00194415409452377,0.0272827411807894,0.0231161576726845,0.0167226244663305,0.0183994560145218,0.0167226244663305,0.0183994560145218,0.0183994560145217
"BG321",0.00733981830848761,0.000831463847446917,0.00445192507316134,0.0249028434910931,0.0311248673730438,0.0491913963958962,0.00474761684621304,0.0491913963958963,0.0423696079640849,0.0311248673730437,0.034480130811481,0.0311248673730437,0.034480130811481,0.0344801308114811
"BG322",0.00220193493810899,0.000191625457019224,0.00126599735582122,0.00994645435750667,0.0128301551273606,0.0211875989070732,0.001325631268938,0.0211875989070732,0.0178327515083654,0.0128301551273606,0.0140662250113869,0.0128301551273606,0.0140662250113869,0.0140662250113869
"BG323",0.0207994766091921,0.00300569250330038,0.013257178176937,0.0556221720544088,0.0674332938879899,0.101363717180541,0.0142934529311755,0.101363717180542,0.0893958055225133,0.06743329388799,0.0749896588357513,0.0674332938879899,0.0749896588357513,0.0749896588357513
"BG324",0.0180930096601273,0.00252864648848715,0.0114528297601905,0.0499307642681523,0.060795557666196,0.0920868822538441,0.0123356802756977,0.0920868822538438,0.0809348932203286,0.060795557666196,0.0676020952620456,0.060795557666196,0.0676020952620458,0.0676020952620459
"BG325",0.0207994766091922,0.00300569250330038,0.013257178176937,0.0556221720544088,0.06743329388799,0.101363717180542,0.0142934529311756,0.101363717180541,0.0893958055225132,0.0674332938879902,0.0749896588357513,0.06743329388799,0.0749896588357512,0.0749896588357513
"BG331",0.00529376076769267,0.000557211173029711,0.00316357919650465,0.0193875781168323,0.0244467472013303,0.0391436819425596,0.00335819330509945,0.0391436819425595,0.0334941450130924,0.0244467472013303,0.0270184157949558,0.0244467472013303,0.0270184157949559,0.0270184157949559
"BG332",0.00733981830848761,0.000831463847446917,0.00445192507316134,0.0249028434910931,0.0311248673730437,0.0491913963958964,0.00474761684621304,0.0491913963958962,0.0423696079640849,0.0311248673730437,0.0344801308114811,0.0311248673730439,0.034480130811481,0.034480130811481
"BG333",0.00859961297259776,0.00100999414177984,0.00525425117183468,0.0281252309194344,0.0349984313141188,0.0549435686243341,0.00561492309211165,0.0549435686243342,0.0474810775359877,0.0349984313141187,0.038809343095575,0.0349984313141188,0.0388093430955749,0.0388093430955749
"BG334",0.00733981830848761,0.000831463847446917,0.00445192507316132,0.0249028434910929,0.0311248673730438,0.0491913963958962,0.00474761684621304,0.0491913963958962,0.0423696079640851,0.0311248673730437,0.0344801308114811,0.0311248673730438,0.034480130811481,0.034480130811481
"BG341",0.00220193493810899,0.000191625457019224,0.00126599735582122,0.00994645435750668,0.0128301551273606,0.0211875989070732,0.001325631268938,0.021187598907073,0.0178327515083656,0.0128301551273606,0.0140662250113869,0.0128301551273606,0.0140662250113869,0.0140662250113869
"BG342",0.00264277824465045,0.000239072289151836,0.00153151935978778,0.0114218770918979,0.0146651115315393,0.0240721036242414,0.00160839383980694,0.0240721036242414,0.020328388522927,0.0146651115315393,0.0161077468512942,0.0146651115315393,0.0161077468512942,0.0161077468512942
"BG343",0.002201934938109,0.000191625457019223,0.00126599735582122,0.00994645435750673,0.0128301551273606,0.021187598907073,0.001325631268938,0.0211875989070731,0.0178327515083655,0.0128301551273606,0.0140662250113869,0.0128301551273606,0.0140662250113869,0.014066225011387
"BG344",0.00182801317256378,0.000152993606794062,0.00104264653088539,0.00864031314955354,0.0111979113860741,0.0186033408297981,0.00108844705771266,0.0186033408297981,0.0156047384576916,0.0111979113860741,0.0122525212048572,0.0111979113860741,0.0122525212048571,0.0122525212048571
"BG411",0.000202404286555912,1.17853895733495e-05,0.000107071456154565,0.00151817939232228,0.00206187771753659,0.00361923133698799,0.00010841691915212,0.00361923133698799,0.00293190106980681,0.00206187771753659,0.00220240741897654,0.00206187771753659,0.00220240741897654,0.00220240741897654
"BG412",0.000288347474374547,1.74952480595984e-05,0.000153856824399865,0.00204461593103081,0.00276102414188483,0.00481541299003578,0.000156353945958138,0.00481541299003576,0.00391832237433324,0.00276102414188484,0.00295898672104709,0.00276102414188481,0.00295898672104707,0.00295898672104708
"BG413",3.45141760181671e-05,1.70161418517435e-06,1.7629964952636e-05,0.000328173346915216,0.000456766866127421,0.000823928908769812,1.75882281472526e-05,0.000823928908769813,0.000654255628175999,0.000456766866127419,0.000480570881192249,0.00045676686612742,0.00048057088119225,0.00048057088119225
"BG414",3.45141760181672e-05,1.70161418517436e-06,1.7629964952636e-05,0.000328173346915213,0.000456766866127418,0.000823928908769815,1.75882281472526e-05,0.000823928908769813,0.000654255628175997,0.000456766866127418,0.00048057088119225,0.000456766866127419,0.000480570881192251,0.000480570881192251
"BG415",1.80893901740498e-05,8.55164793916624e-07,9.15865577912201e-06,0.000183069506444985,0.000256488658162822,0.000466050692651291,9.10227257313597e-06,0.000466050692651291,0.00036800585471312,0.000256488658162822,0.000268702735563847,0.000256488658162821,0.000268702735563848,0.000268702735563846
"BG421",0.000836828243555262,5.97449539416933e-05,0.000461915093408361,0.00479790229198706,0.006341553232551,0.0107904738579854,0.000476005040860922,0.0107904738579854,0.0089230793814865,0.00634155323255096,0.00687525803846846,0.00634155323255097,0.00687525803846846,0.00687525803846847
"BG422",0.00102308757904532,7.60331553607928e-05,0.000569438193704055,0.00557933905490879,0.0073372018837645,0.0124098459961149,0.000588772327314869,0.0124098459961149,0.0103002412946583,0.0073372018837645,0.00797465214579639,0.0073372018837645,0.00797465214579639,0.00797465214579639
